CustomerCode,FirstName,LastName,Gender,DateOfBirth,Email,Phone,City,State,Region,JoiningDate,CustomerSegment
CUST00614,Vyanjana,Kunda,Female,1989-03-24,urajagopalan@example.org,+919656703325,Latur,Uttar Pradesh,East,2021-11-06,Regular
CUST00615,Vasana,Char,Female,1977-08-11,wyatt46@example.com,+911215080465,Siliguri,Himachal Pradesh,South,2025-11-03,Premium
CUST00616,Mitali,Tripathi,Female,1966-01-01,ksahota@example.net,+917981485088,Pondicherry,Kerala,North,2026-07-09,Corporate
CUST00617,Bhavani,Raghavan,Female,1986-10-24,janyapai@example.net,0233643349,Chandrapur,Uttarakhand,South,2024-04-02,Corporate
CUST00618,Pahal,Thaman,Male,1967-04-02,jlala@example.com,01620770754,Rampur,Haryana,North,2022-07-19,Regular
CUST00619,Bhanumati,Basu,Female,1981-04-04,isaiahmutti@example.net,3053058434,Katni,Maharashtra,South,2026-01-29,Premium
CUST00620,Owen,Bala,Male,1979-07-02,aachal78@example.org,00982384558,Eluru,Telangana,West,2023-08-12,Regular
CUST00621,Hitesh,Chakraborty,Female,1982-02-19,bhatiagirik@example.com,4526791117,Thane,Assam,West,2023-10-09,Regular
CUST00622,Aarnav,Bedi,Female,1981-12-19,kundabrinda@example.com,4580153483,Begusarai,Meghalaya,West,2025-05-14,Corporate
CUST00623,Aarnav,Lall,Female,1970-03-19,dev71@example.com,08758697514,Malegaon,Himachal Pradesh,East,2022-09-08,Regular
CUST00624,Hema,Tank,Male,1972-06-11,unnatikapadia@example.org,8298912975,Satara,Gujarat,South,2022-02-23,Premium
CUST00625,Jeremiah,Sahni,Female,1985-07-31,pbajaj@example.net,02548735824,Kochi,Rajasthan,South,2022-04-02,Regular
CUST00626,Priya,Pandya,Male,1981-07-24,wagledivya@example.net,04686714338,Thiruvananthapuram,Maharashtra,South,2023-07-29,Regular
CUST00627,Ucchal,Swaminathan,Female,1989-09-05,libni37@example.net,0081355144,Jorhat,Sikkim,South,2023-02-18,Regular
CUST00628,Aarnav,Chopra,Female,1992-11-04,yashmunshi@example.org,8785740977,Buxar,Jharkhand,East,2022-07-30,Regular
CUST00629,Vansha,Tata,Female,1992-05-21,lgoel@example.org,+919215055119,Darbhanga,Bihar,East,2023-05-28,Premium
CUST00630,Agastya,Tata,Female,1996-04-02,godanathan@example.net,+910397601424,Ramagundam,Meghalaya,East,2022-06-22,Premium
CUST00631,Rajata,Lala,Female,2006-03-30,imishra@example.net,0171719988,Ramgarh,Punjab,West,2021-08-14,Corporate
CUST00632,Vasatika,Goyal,Female,2004-11-04,yugsandal@example.com,07738641737,Karnal,Andhra Pradesh,North,2024-10-22,Corporate
CUST00633,Ladli,Varghese,Female,1985-09-26,pillairadha@example.org,02053038490,Latur,Himachal Pradesh,South,2023-06-15,Premium
CUST00634,Mugdha,Krishnamurthy,Female,1974-12-07,williambains@example.com,02330027361,Orai,Manipur,North,2023-07-18,Corporate
CUST00635,Amara,Lall,Female,1975-06-07,ridhi13@example.org,08056536156,Hapur,Tripura,West,2023-04-19,Corporate
CUST00636,Amruta,Maharaj,Female,2007-05-29,birsarthak@example.org,8291051559,Mango,Tamil Nadu,North,2025-03-03,Regular
CUST00637,Urvashi,Dhillon,Male,1988-12-03,chanakya49@example.org,00447893677,Ramgarh,Mizoram,West,2023-06-03,Premium
CUST00638,Yashoda,Sankaran,Female,1992-10-25,abhimanyuvala@example.org,+919959594578,Begusarai,Himachal Pradesh,North,2026-03-22,Corporate
CUST00639,Pahal,Bali,Female,1971-04-05,narasimhandevansh@example.net,+912680660125,Serampore,Manipur,North,2026-04-17,Regular
CUST00640,George,Bhardwaj,Male,1989-12-18,goleisaiah@example.com,+914965858103,Sasaram,Meghalaya,East,2023-02-13,Corporate
CUST00641,Gabriel,Mukherjee,Female,1990-04-18,bhanumati86@example.com,+914438058303,Sambhal,Assam,North,2025-02-02,Premium
CUST00642,Sai,Kala,Female,1993-12-02,panchalwazir@example.org,08856198488,Purnia,Andhra Pradesh,West,2026-01-18,Premium
CUST00643,Faras,Gola,Female,1981-12-16,qushi38@example.com,3614058334,Panihati,Uttarakhand,East,2026-03-21,Premium
CUST00644,Ekantika,Manda,Female,1996-07-12,qpal@example.org,04527068609,Gurgaon,Uttarakhand,North,2022-07-07,Premium
CUST00645,Mugdha,Borah,Female,1993-07-18,surachaaya@example.org,4515602021,Ulhasnagar,Sikkim,West,2025-12-29,Premium
CUST00646,Niharika,Raj,Female,1974-09-24,choudhuryfariq@example.com,00068356485,Etawah,Meghalaya,West,2023-05-13,Corporate
CUST00647,Vamakshi,Pal,Male,1997-11-04,vgoel@example.com,+910433697343,Panvel,West Bengal,North,2022-09-04,Corporate
CUST00648,Urishilla,Swaminathan,Male,2000-12-10,gaurangbatra@example.com,+918061627025,Parbhani,Jharkhand,North,2023-08-07,Premium
CUST00649,Advaith,Rout,Male,1976-01-24,brijeshdora@example.net,+916508366738,Junagadh,Uttar Pradesh,South,2022-10-02,Premium
CUST00650,Harita,Aurora,Male,1970-08-11,maxpillay@example.net,3469596224,Bulandshahr,Nagaland,East,2024-02-06,Corporate
CUST00651,Frado,Sheth,Male,1979-01-04,jagvi16@example.org,+912509943935,Panchkula,Odisha,South,2022-05-02,Corporate
CUST00652,Leela,Dhar,Male,1976-01-10,chackoumang@example.org,5283619542,Kozhikode,Bihar,East,2024-10-21,Corporate
CUST00653,Balveer,Manda,Male,1975-09-02,ljoshi@example.net,9128891871,Hapur,Karnataka,North,2022-03-31,Regular
CUST00654,Gauri,Sangha,Male,1970-04-18,lilaborah@example.com,+915206981248,Meerut,Tamil Nadu,West,2021-08-16,Premium
CUST00655,Yashoda,Chakrabarti,Female,1967-11-06,veda20@example.org,00451113435,Kanpur,Karnataka,South,2026-06-21,Premium
CUST00656,Nihal,Gera,Female,1978-09-22,usubramaniam@example.org,8021645849,Vijayanagaram,Uttarakhand,South,2022-04-13,Regular
CUST00657,Vanya,Gera,Female,1983-01-16,bhallaanamika@example.com,8412189265,Sikar,Odisha,West,2024-11-20,Corporate
CUST00658,Ansh,Joshi,Female,1991-06-04,aryavihaan@example.com,8695838071,Jehanabad,Jharkhand,West,2025-03-30,Corporate
CUST00659,Varsha,Ramaswamy,Female,1983-04-25,ebakshi@example.com,06609511200,Rourkela,Goa,South,2025-01-27,Premium
CUST00660,Dalbir,Gara,Male,1999-05-12,zayan69@example.com,+911446119382,Bidar,Jharkhand,South,2026-07-16,Corporate
CUST00661,Jairaj,Taneja,Male,1990-04-17,damini57@example.com,+915969591474,Raiganj,Arunachal Pradesh,North,2026-04-03,Regular
CUST00662,Meera,Menon,Female,1972-12-14,lokechavvi@example.org,2107543290,Bulandshahr,Tripura,East,2026-05-09,Premium
CUST00663,Pranav,Tara,Female,1966-04-04,amol65@example.org,+918457488531,Katni,Mizoram,South,2025-10-20,Corporate
CUST00664,Veda,Pai,Female,1995-05-27,qdey@example.com,+918528189804,Gorakhpur,Tripura,East,2021-10-23,Premium
CUST00665,Aarav,Bansal,Female,1993-08-03,ekaur@example.com,+910221443528,Ludhiana,Uttar Pradesh,South,2025-05-15,Corporate
CUST00666,Dhriti,Rau,Male,1998-12-07,lnanda@example.net,+916016855883,Sultan Pur Majra,Sikkim,South,2024-01-06,Regular
CUST00667,Ranbir,Kala,Female,1998-08-06,lgulati@example.com,5935387579,Bokaro,Haryana,East,2026-03-29,Premium
CUST00668,Tanmayi,Kadakia,Male,1971-03-24,tahuja@example.org,5170292670,Tezpur,Assam,West,2026-05-26,Corporate
CUST00669,Ira,Ramesh,Female,1984-07-22,ekapad14@example.net,06566579937,Panvel,Arunachal Pradesh,East,2023-03-28,Regular
CUST00670,Nirja,Cheema,Male,2007-09-05,harshilramakrishnan@example.org,9359925705,Bhusawal,Tripura,North,2026-02-16,Premium
CUST00671,Reyansh,Sen,Female,1982-01-26,vrinda68@example.org,01932352267,Tezpur,Meghalaya,North,2026-06-11,Premium
CUST00672,Jonathan,Yohannan,Female,1985-12-01,dayita42@example.net,+914354348143,Bikaner,Nagaland,North,2022-06-09,Corporate
CUST00673,Panini,Choudhary,Male,1984-01-22,duawidisha@example.org,5832824959,Amroha,Tripura,West,2022-04-26,Regular
CUST00674,Jhalak,Handa,Male,1965-09-24,jaggiyahvi@example.com,06473690128,Jorhat,Kerala,South,2026-06-26,Corporate
CUST00675,Rehaan,Kale,Female,1969-09-24,ogour@example.net,+912088770592,Salem,Telangana,North,2023-09-25,Premium
CUST00676,Saksham,Saraf,Female,1991-12-06,bakshiindali@example.net,+910052822568,Ambattur,Tripura,North,2024-02-18,Corporate
CUST00677,Hamsini,Ratti,Male,1988-03-16,nagarajanchandani@example.com,01441407271,Sirsa,Tripura,South,2022-10-16,Regular
CUST00678,Meera,Nanda,Female,1984-03-18,isibal@example.org,0440730500,Maheshtala,Chhattisgarh,East,2021-07-23,Corporate
CUST00679,Kalpit,D’Alia,Male,1990-04-05,sudiksha03@example.net,6507578087,Vijayanagaram,Madhya Pradesh,South,2024-11-12,Regular
CUST00680,Pranit,Sachdeva,Male,1986-11-29,wallabachittar@example.org,09742452235,Navi Mumbai,Tamil Nadu,West,2025-05-23,Corporate
CUST00681,Kiaan,Mammen,Male,1996-07-31,vihaanmohanty@example.com,+916331331487,Kavali,Goa,East,2021-09-24,Premium
CUST00682,Lakshmi,Agarwal,Female,1996-06-04,zilmilsunder@example.com,01643595909,Ichalkaranji,Sikkim,East,2024-01-22,Regular
CUST00683,Keya,Dubey,Female,1971-10-25,raghav06@example.net,+914887736545,Navi Mumbai,Punjab,West,2025-08-09,Premium
CUST00684,Prisha,Mishra,Male,2006-05-10,abhirammital@example.org,00531576466,Bhopal,Uttarakhand,East,2024-02-11,Corporate
CUST00685,Odika,Saha,Male,1975-12-27,dkota@example.org,+910172689844,Ozhukarai,Kerala,South,2022-04-25,Regular
CUST00686,Qadim,Buch,Female,1993-04-03,lmagar@example.com,+918277564149,Hubli–Dharwad,Odisha,East,2023-06-25,Corporate
CUST00687,Radhika,Rao,Female,1974-10-02,baljiwanvyas@example.org,09393873868,Mehsana,Andhra Pradesh,South,2022-06-09,Premium
CUST00688,Dakshesh,Rana,Female,1981-12-01,chanchal15@example.org,2594505242,Siliguri,Karnataka,North,2024-04-22,Corporate
CUST00689,Kritika,Barad,Male,1984-12-01,garima12@example.com,5798167830,Tezpur,Tamil Nadu,North,2022-01-02,Premium
CUST00690,Edhitha,Arya,Female,1986-01-27,saradani@example.net,06185700078,Secunderabad,Arunachal Pradesh,North,2023-02-01,Premium
CUST00691,Prisha,Walia,Male,2005-09-30,falanchahal@example.net,+914882373275,Kota,West Bengal,East,2023-05-23,Premium
CUST00692,Wazir,Warrior,Female,1971-08-28,nigamdevika@example.net,7237180056,Mathura,Manipur,East,2025-05-03,Corporate
CUST00693,Chaitanya,Dash,Male,1995-03-05,surinaya@example.org,3703702276,Kolkata,Maharashtra,South,2023-11-23,Regular
CUST00694,Upadhriti,Chaudhary,Male,1967-04-12,chokshipeter@example.com,+919661501877,Morbi,Mizoram,South,2023-09-01,Premium
CUST00695,Lipika,Dubey,Female,1998-07-28,tataisaiah@example.com,1457188344,Udupi,Manipur,East,2025-10-23,Corporate
CUST00696,Darpan,Anand,Female,1999-10-30,raagini14@example.org,7213371988,Hyderabad,Telangana,West,2023-02-01,Regular
CUST00697,Oni,Koshy,Female,2001-10-17,esrivastava@example.net,05085175755,Burhanpur,Goa,East,2026-06-09,Regular
CUST00698,Praneel,Peri,Female,1986-12-17,mgole@example.org,5627739358,Avadi,West Bengal,South,2026-05-13,Corporate
CUST00699,Siddharth,Kashyap,Female,1971-05-17,chauhanucchal@example.net,+916599188144,Bhusawal,Mizoram,South,2024-10-06,Premium
CUST00700,Raksha,Sibal,Male,1978-12-31,henrypingle@example.com,+914989720336,Ghaziabad,Manipur,South,2026-06-24,Corporate
CUST00701,Chatura,Pall,Female,2007-09-22,raghavsant@example.org,8108100402,Moradabad,Bihar,North,2023-04-23,Premium
CUST00702,Niharika,Sankar,Male,2003-07-17,tanmayibhalla@example.net,08397817855,Tenali,Telangana,South,2022-09-07,Premium
CUST00703,Sathvik,Mallick,Female,1978-11-21,chatura54@example.org,3543356593,Morena,Uttarakhand,West,2022-09-14,Premium
CUST00704,Arya,Bail,Male,1985-03-21,ktandon@example.net,+913994523006,Haridwar,Arunachal Pradesh,South,2024-06-30,Corporate
CUST00705,Oviya,Chanda,Female,2005-05-23,udarshbhargava@example.net,0037102318,Nandyal,Karnataka,East,2023-04-03,Regular
CUST00706,Balhaar,Sodhi,Male,1993-03-17,aarush69@example.org,2590298506,Nashik,Bihar,East,2023-06-19,Regular
CUST00707,Radha,Virk,Male,1976-12-27,nmishra@example.org,09499730778,Machilipatnam,Uttar Pradesh,North,2023-02-10,Premium
CUST00708,Eesha,Bakshi,Female,2005-12-03,rehaan55@example.net,05949139096,Erode,Rajasthan,East,2021-12-17,Premium
CUST00709,David,Gade,Male,1994-08-14,chasmummodi@example.net,+910045744058,Ramgarh,Madhya Pradesh,South,2021-09-15,Premium
CUST00710,Abdul,Ben,Male,1966-07-18,evaidya@example.org,0220464155,Jalna,Gujarat,North,2021-08-21,Premium
CUST00711,Tara,Mutti,Male,2005-10-03,dsolanki@example.org,01127151430,Faridabad,Sikkim,South,2023-05-30,Regular
CUST00712,Lakshit,Khanna,Male,1976-11-24,pratyush39@example.net,7456611621,Muzaffarnagar,Odisha,East,2026-03-11,Premium
CUST00713,Omkaar,Rattan,Female,1985-06-23,dtella@example.com,07306753107,Burhanpur,Bihar,North,2025-05-01,Regular
CUST00714,Omisha,Chakraborty,Female,1989-12-17,badalyochana@example.net,09368489455,Agartala,Uttar Pradesh,East,2021-12-16,Corporate
CUST00715,Indali,Vohra,Female,1976-03-14,paninijayaraman@example.net,5404205442,Vasai-Virar,Meghalaya,West,2022-09-14,Premium
CUST00716,Upadhriti,Basu,Female,2001-10-10,aghose@example.com,06385815321,Nanded,Gujarat,East,2021-08-15,Regular
CUST00717,Ekanta,Mani,Female,1967-02-27,rishidutta@example.net,+917204262626,Ajmer,Meghalaya,East,2023-12-23,Corporate
CUST00718,Sudiksha,Patil,Male,1979-09-20,kadakiaaryan@example.org,08159850797,Ajmer,Goa,East,2022-11-14,Regular
CUST00719,Ikshita,Menon,Female,1979-02-02,osarma@example.net,00522017199,Tenali,Kerala,East,2024-10-21,Premium
CUST00720,Hamsini,Desai,Male,1967-11-16,bwason@example.org,04645646220,Mehsana,West Bengal,West,2023-11-13,Premium
CUST00721,Zaitra,Sarna,Male,1975-03-17,xdin@example.com,+912646430119,Kakinada,Telangana,West,2025-01-13,Regular
CUST00722,Hiral,Sarin,Female,1998-09-14,kkale@example.org,03480058977,Jalgaon,Nagaland,West,2023-02-14,Premium
CUST00723,Harita,Nigam,Male,1965-10-16,pallaishwar@example.org,0213739993,Mirzapur,Uttar Pradesh,West,2023-08-19,Premium
CUST00724,Aarush,Samra,Female,1978-08-12,siyamann@example.net,+910866746030,Hyderabad,Punjab,West,2023-09-28,Corporate
CUST00725,Nachiket,Buch,Female,1985-11-18,qyadav@example.com,4913395733,Machilipatnam,Tamil Nadu,South,2022-01-09,Premium
CUST00726,Amara,Ramakrishnan,Female,1990-06-02,samaksh64@example.net,+917285590149,Howrah,Bihar,North,2023-09-03,Regular
CUST00727,Yuvraj,Sengupta,Male,1985-05-11,kundaanusha@example.org,05063907647,Ratlam,Assam,West,2022-03-20,Corporate
CUST00728,Mohammed,Sarkar,Female,1971-05-22,keerrushil@example.com,01575800982,Nagaon,Chhattisgarh,North,2025-08-03,Corporate
CUST00729,Liam,Kashyap,Male,1974-07-20,ethanvig@example.net,06042676664,Hindupur,Mizoram,South,2022-03-24,Corporate
CUST00730,Faqid,Badami,Male,1994-04-05,xseth@example.com,06700331575,Howrah,Chhattisgarh,West,2023-09-27,Regular
CUST00731,Anvi,Varty,Male,1971-08-29,keya73@example.org,+912407194085,Bhubaneswar,Goa,North,2022-06-06,Premium
CUST00732,Ekalinga,Lata,Female,1978-01-27,rmukherjee@example.org,7495106704,Phusro,Meghalaya,West,2022-02-13,Premium
CUST00733,Champak,Devan,Male,1971-10-20,sarthaknagar@example.net,09795705483,Rewa,Madhya Pradesh,North,2021-11-16,Corporate
CUST00734,Riya,Edwin,Female,2003-03-03,prashadjonathan@example.org,07970879064,Chennai,Nagaland,West,2026-06-21,Regular
CUST00735,Ira,Chander,Male,2000-09-15,jchana@example.net,+917202513300,Kolhapur,Uttarakhand,West,2023-10-09,Corporate
CUST00736,Netra,Lall,Female,2005-10-22,chokshibanjeet@example.net,0775446326,Jamalpur,Nagaland,West,2023-08-03,Corporate
CUST00737,Siddharth,Barad,Female,1993-04-01,bhattacharyyatanay@example.com,09646237546,Tiruchirappalli,Madhya Pradesh,North,2022-05-13,Corporate
CUST00738,George,Natt,Female,1982-01-20,raghav13@example.com,5088429863,Anand,Telangana,East,2024-09-16,Regular
CUST00739,Rachana,Panchal,Female,1997-09-05,lajita50@example.com,+919997380536,Salem,Himachal Pradesh,North,2021-09-27,Corporate
CUST00740,Champak,Tata,Male,1988-05-15,aachal74@example.com,3155447134,Patna,Uttarakhand,West,2024-12-13,Regular
CUST00741,Manya,Lad,Male,1975-08-15,chaitaly78@example.com,+912916221179,Chandrapur,Tamil Nadu,East,2024-10-24,Regular
CUST00742,Girish,Mital,Female,1986-03-09,yashdhaliwal@example.org,0585007258,Bardhaman,Uttarakhand,East,2022-08-17,Regular
CUST00743,Yoshita,Ganesan,Female,1971-03-17,yatan25@example.com,6119295193,Surendranagar Dudhrej,Chhattisgarh,East,2025-12-22,Corporate
CUST00744,Ekantika,Bhalla,Female,2000-10-24,yraman@example.net,01371259722,Bhilwara,Assam,East,2025-03-25,Corporate
CUST00745,Shivani,Sachdev,Female,1984-01-10,unnatitoor@example.net,00047605144,New Delhi,Tamil Nadu,East,2023-05-27,Regular
CUST00746,Vedika,Iyengar,Male,1973-05-07,veda79@example.com,00477370136,Morbi,Maharashtra,East,2021-11-11,Corporate
CUST00747,Ekaja,Naidu,Female,1986-04-27,shannandini@example.net,+918888952973,Khandwa,Andhra Pradesh,East,2024-01-02,Regular
CUST00748,Jeevika,Handa,Male,1976-08-30,hminhas@example.org,+914457569264,Sambalpur,Jharkhand,West,2022-11-20,Regular
CUST00749,Gautam,Kuruvilla,Female,1978-09-21,siddharth30@example.net,04008531703,Gurgaon,Odisha,West,2023-02-12,Premium
CUST00750,Edhitha,Swaminathan,Female,1985-01-29,warinder17@example.org,00209363521,Burhanpur,West Bengal,East,2021-12-05,Regular
CUST00751,Tarak,Palla,Male,2001-11-01,imarannarayanan@example.com,+919250886280,Adoni,Sikkim,South,2024-06-26,Premium
CUST00752,Anmol,Srinivas,Male,2001-05-07,jhanda@example.net,01568613760,Dehradun,Karnataka,East,2022-03-21,Corporate
CUST00753,Janani,Shere,Male,2001-08-08,vasanadeep@example.org,08681845942,Sambalpur,Nagaland,West,2022-05-02,Premium
CUST00754,Amruta,Gulati,Male,1998-05-07,qpal@example.net,+919277636300,Jamalpur,Rajasthan,East,2022-01-12,Regular
CUST00755,Vasudha,Mane,Female,1965-12-17,solankixiti@example.org,4959560000,Hosur,Tripura,West,2024-11-24,Premium
CUST00756,Aarini,Gaba,Female,1973-06-03,darshnori@example.org,04503525605,Bareilly,Gujarat,West,2024-11-15,Regular
CUST00757,Girik,Kaur,Male,1975-06-20,jeet51@example.net,+914075608230,Bhavnagar,Haryana,North,2021-10-23,Regular
CUST00758,Caleb,Loyal,Male,1985-11-03,mahika80@example.com,6093491574,Baranagar,Arunachal Pradesh,East,2024-03-01,Premium
CUST00759,Amol,Tailor,Male,1970-02-03,minhasrajata@example.org,8042775969,Dehri,Telangana,North,2022-07-23,Corporate
CUST00760,Dayita,Jani,Male,2006-05-03,mmukhopadhyay@example.net,+915332774399,Moradabad,Arunachal Pradesh,West,2025-03-19,Regular
CUST00761,Kala,Rajagopalan,Female,1989-10-17,xavier34@example.com,6703693301,Kollam,Andhra Pradesh,North,2023-03-18,Premium
CUST00762,Yashvi,Lal,Female,2003-08-09,jdugar@example.org,+911033430001,Aurangabad,Gujarat,North,2022-03-20,Regular
CUST00763,Harinakshi,Salvi,Male,2001-01-22,bhanumati41@example.org,05768874367,Rampur,Goa,South,2023-06-16,Regular
CUST00764,Janya,Parmar,Male,1997-12-21,yuvraj88@example.com,07222570222,Thanjavur,Uttar Pradesh,East,2023-10-28,Corporate
CUST00765,Chakradev,Natt,Female,1999-05-27,andrew18@example.net,5605078066,Tinsukia,Madhya Pradesh,West,2026-04-15,Regular
CUST00766,Daksha,Mody,Male,2004-08-23,nagiaachal@example.com,+910874857805,Danapur,Arunachal Pradesh,South,2025-03-21,Corporate
CUST00767,Meera,Shukla,Female,1982-12-23,ddevi@example.com,09577184013,Bareilly,Arunachal Pradesh,North,2026-03-08,Regular
CUST00768,Xiti,Jha,Male,2008-07-01,cmohanty@example.net,+916752988798,Sikar,Mizoram,South,2022-12-31,Premium
CUST00769,Advay,Dar,Male,1991-05-06,aryan14@example.net,3434789510,Siliguri,Odisha,South,2023-06-01,Premium
CUST00770,Peter,Kibe,Female,1970-04-19,edeep@example.net,09744328328,Arrah,Assam,East,2025-09-16,Premium
CUST00771,Lakshit,Narasimhan,Female,1992-01-20,vansha69@example.net,9570103951,Visakhapatnam,Mizoram,South,2022-12-24,Premium
CUST00772,Pahal,Hans,Male,1989-05-26,kapadiaanthony@example.net,06870258991,Rajkot,Andhra Pradesh,North,2026-03-14,Regular
CUST00773,Bhavani,Saini,Male,2006-03-09,hamsiniwagle@example.com,08742166626,Shahjahanpur,Gujarat,South,2024-08-14,Premium
CUST00774,Nakul,Lala,Male,1976-12-06,agastyagala@example.com,+917047865595,Ratlam,Haryana,West,2022-09-03,Regular
CUST00775,Leela,Loke,Female,1978-10-08,wbose@example.com,8950483351,Kollam,Kerala,West,2026-01-10,Corporate
CUST00776,Kashish,Bhakta,Female,1998-11-11,dipta38@example.net,3992006416,Thane,Odisha,North,2023-10-05,Regular
CUST00777,Michael,Om,Female,1968-01-20,deoltriya@example.net,0947183588,Bidhannagar,Rajasthan,South,2024-02-08,Corporate
CUST00778,Avni,Hora,Female,1994-06-13,uvarughese@example.net,+910655299038,Nanded,Karnataka,East,2026-07-01,Regular
CUST00779,Upma,Keer,Male,1971-12-10,kshetty@example.net,3151144263,Farrukhabad,Himachal Pradesh,South,2023-05-06,Premium
CUST00780,Chameli,Rastogi,Male,1974-01-29,pmanne@example.com,+914543826761,Anand,Manipur,North,2025-04-08,Regular
CUST00781,Rohan,Yadav,Male,2001-01-05,abutala@example.com,4872102239,Kulti,Haryana,West,2021-08-31,Regular
CUST00782,Suhani,Palla,Male,1970-08-15,zayanpatla@example.com,00224794261,Jamalpur,Tamil Nadu,North,2026-03-04,Regular
CUST00783,Zashil,Jaggi,Male,1974-04-02,madhavsanghvi@example.org,7785493293,Bhind,Tamil Nadu,South,2025-05-26,Premium
CUST00784,Jagrati,Tak,Male,2003-02-24,ekanshrama@example.org,01575820229,Bathinda,Mizoram,East,2023-08-31,Premium
CUST00785,Ekantika,Aurora,Female,2000-11-02,wishisankar@example.com,06377991921,Yamunanagar,Sikkim,West,2023-04-16,Premium
CUST00786,Aishani,Raju,Female,1974-05-06,rauranveer@example.org,+918547942547,Gangtok,Kerala,East,2025-02-05,Corporate
CUST00787,Zinal,Dora,Male,1975-03-10,wakeeta05@example.net,09987518952,Dhanbad,Odisha,South,2025-12-25,Premium
CUST00788,Pavani,Kale,Male,2003-04-16,pradhansimon@example.net,+915813628329,Dehri,Telangana,North,2026-04-16,Premium
CUST00789,Anjali,Ratta,Female,1994-12-22,madhav20@example.org,01113850792,Dewas,Nagaland,South,2026-06-19,Regular
CUST00790,Lakshit,Raval,Male,1969-06-21,radha11@example.com,+919550244126,Shahjahanpur,Meghalaya,West,2025-10-05,Corporate
CUST00791,Girindra,Mand,Male,1971-07-12,gopalwarrior@example.net,+914054194930,Malegaon,Mizoram,East,2024-08-18,Regular
CUST00792,Dev,Kala,Male,2007-07-10,chakrabortyamol@example.org,1723817808,Aurangabad,Haryana,West,2026-06-16,Regular
CUST00793,Lavanya,Swamy,Female,2001-06-28,dakshdalia@example.org,04479655296,Amritsar,Karnataka,East,2025-02-16,Premium
CUST00794,Yadavi,Warrior,Female,1970-12-25,hardik04@example.com,2628531958,Asansol,Uttar Pradesh,South,2025-02-07,Corporate
CUST00795,Nathaniel,Pau,Male,1966-08-19,ttata@example.org,1481518117,Salem,Uttar Pradesh,South,2023-12-03,Regular
CUST00796,Balhaar,Batta,Male,1988-07-28,urmi29@example.org,08481426780,Junagadh,Mizoram,East,2022-05-21,Regular
CUST00797,Inaya,Patla,Female,1981-02-25,patilnoah@example.net,7084532007,Ramagundam,Manipur,East,2022-03-10,Regular
CUST00798,Chandran,Talwar,Female,2005-05-31,arunima16@example.org,+913790049261,Shivpuri,Tripura,East,2022-09-26,Premium
CUST00799,Hiral,More,Female,1980-04-29,rramanathan@example.com,06580592516,Alappuzha,Tripura,North,2022-11-17,Premium
CUST00800,Ojasvi,Varghese,Male,1990-11-19,peter32@example.net,0824586094,Faridabad,Punjab,East,2021-08-13,Premium
CUST00801,Manbir,Dyal,Female,1984-07-02,periyahvi@example.net,1797297009,Pondicherry,Uttarakhand,West,2025-01-03,Premium
CUST00802,Zayyan,Karpe,Female,1983-08-05,paninilall@example.net,+916175844036,South Dumdum,Chhattisgarh,West,2023-06-22,Corporate
CUST00803,Jatin,Kapoor,Male,2006-12-12,auroraguneet@example.org,5149293373,Anand,Madhya Pradesh,East,2023-01-15,Premium
CUST00804,Parth,Barad,Female,1989-10-16,lopa93@example.org,01010893181,Ramagundam,Telangana,East,2025-12-11,Regular
CUST00805,Chakrika,Sama,Female,1965-08-03,dalbir40@example.com,2948645618,Jehanabad,Punjab,East,2023-07-10,Regular
CUST00806,Jeet,Bose,Female,1975-07-24,rayaankrishna@example.org,06737732805,Dehradun,Uttar Pradesh,South,2022-01-01,Regular
CUST00807,Udarsh,Balasubramanian,Female,1977-05-07,virkom@example.com,6617620412,Gopalpur,Jharkhand,East,2026-04-17,Regular
CUST00808,Jagdish,Shukla,Male,1995-06-26,lakshmihari@example.org,3832675702,Mirzapur,Maharashtra,West,2026-05-16,Corporate
CUST00809,Jeevika,Roy,Female,1998-01-24,fdhaliwal@example.net,+911901761835,Kollam,Uttarakhand,East,2026-07-14,Regular
CUST00810,Aayush,Bora,Female,2003-07-30,gchokshi@example.org,0014379999,Madurai,Gujarat,South,2024-04-16,Premium
CUST00811,Agastya,Mitra,Female,1983-09-28,vanya53@example.org,+913748358392,Kirari Suleman Nagar,Maharashtra,North,2025-11-13,Regular
CUST00812,Ucchal,Chand,Male,1987-05-08,jaurora@example.org,9257722689,Satara,Kerala,East,2021-12-25,Corporate
CUST00813,Onveer,Batta,Male,1984-03-06,prakashjason@example.com,04583717810,Panihati,Arunachal Pradesh,South,2024-02-24,Regular
CUST00814,Gaurav,Sehgal,Female,1980-06-13,kabirkade@example.net,3309648086,Durg,Madhya Pradesh,South,2024-04-17,Premium
CUST00815,Aishani,Vyas,Female,1972-09-15,dshanker@example.com,03621901424,Kumbakonam,West Bengal,West,2022-05-16,Premium
CUST00816,Henry,Mitter,Female,2001-04-13,zaitrakaran@example.net,7700430288,Surendranagar Dudhrej,Tamil Nadu,North,2022-03-02,Regular
CUST00817,Yatan,Nadig,Female,1970-12-05,vincent05@example.net,+919408253069,Ongole,Assam,South,2025-06-28,Premium
CUST00818,Pooja,Varma,Female,1976-06-05,lsetty@example.net,03287985448,Imphal,Karnataka,North,2023-02-20,Regular
